SurvID_1,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x2_12,x2_13,x2_14,x2_15,x2_16,x2_17,x2_18,x2_19,x2_20,x2_21,x2_22,gender,race,instate,college
3140,2,3,2,1,0,2,2,3,2,1,2,1,4,4,3,2,1,2,4,3,2,3,Female,Black or African American:U.S.,Y,UGST
3141,1,3,3,0,2,3,3,3,1,3,3,1,4,4,4,3,3,2,2,4,4,4,Female,Black or African American:U.S.,Y,UGST
3142,3,4,4,3,3,3,0,0,3,3,3,3,3,4,1,1,3,1,3,3,3,4,Female,White:U.S.,Y,EXST
3143,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,4,Male,White:U.S.,Y,EXST
3144,3,3,3,2,3,4,3,3,2,3,2,4,4,4,2,4,4,4,4,2,3,4,Male,Hispanic:U.S.,N,ARHU
3145,3,4,4,3,3,4,4,4,4,1,2,3,4,4,4,4,3,4,3,3,1,3,Male,White:U.S.,Y,BMGT
3146,3,3,3,2,3,3,2,3,3,3,4,3,1,4,4,3,3,4,4,4,1,3,Male,White:U.S.,N,ENGR
3147,4,3,3,2,1,3,1,1,3,3,4,3,0,4,4,1,2,3,4,3,3,4,Male,White:U.S.,Y,ENGR
3148,2,3,4,1,0,2,3,3,0,0,0,4,0,4,4,4,2,0,0,4,4,0,Male,White:U.S.,Y,UGST
3149,4,3,3,3,2,3,1,1,1,2,3,2,1,4,1,2,1,4,4,1,3,4,Female,White:U.S.,Y,CMNS
3150,4,3,2,0,3,3,1,1,2,1,4,3,2,4,3,4,3,4,4,3,3,3,Female,White:U.S.,Y,SPHL
3151,3,3,3,3,3,3,2,2,1,1,3,3,1,4,4,3,1,4,4,3,3,3,Male,Hispanic:U.S.,Y,CMNS
3152,1,3,3,2,3,3,3,3,3,3,3,3,2,3,2,1,1,3,3,3,3,3,Female,Black or African American:U.S.,Y,CMNS
3153,3,2,1,2,3,4,1,2,4,3,1,3,1,4,3,1,1,4,4,3,4,4,Female,Black or African American:U.S.,N,BMGT
3154,3,3,3,3,3,4,3,3,1,1,4,3,1,4,4,3,3,3,2,3,4,3,Female,White:U.S.,Y,UGST
3155,3,3,2,2,1,2,1,1,3,4,4,2,4,4,4,3,2,4,3,1,3,3,Female,White:U.S.,Y,AGNR
3156,3,2,3,2,2,4,0,0,3,2,3,3,3,4,3,1,2,4,4,3,3,4,Male,White:U.S.,Y,CMNS
3157,3,2,2,4,3,3,1,1,3,2,2,4,3,4,3,1,1,2,3,1,2,2,Male,White:U.S.,Y,UGST
3158,3,1,1,3,3,3,4,3,1,1,3,3,1,4,4,1,1,4,2,2,3,3,Female,White:U.S.,Y,EXST
3159,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,2,3,0,0,2,4,4,Male,White:U.S.,Y,EXST
3160,4,4,4,4,4,4,4,1,3,4,4,3,0,4,4,4,4,4,4,4,0,4,Female,Black or African American:U.S.,Y,EXST
3161,3,3,3,3,2,3,1,1,3, ,3,4,2,4,3,1,2,3,3,3,3,4,Female,Hispanic:U.S.,Y,CMNS
3162,3,4,4,3,2,3,3,3,4,1,4,4,4,4,3,1,3,4,4,3,4,4,Male,White:U.S.,Y,ENGR
3163,3,3,3,2,2,3,3,3,3,3,2,2, ,4,3,2, ,2,2,3,3,3,Female,White:U.S.,Y,UGST
3164,3,3,3,3,3,3,1,1,3,1,4,2,4,4,4,4,2,4,4,3,2,4,Female,White:U.S.,Y,ENGR
3165,3,2,2,2, ,4,4,4,4,3,4,3,2,3,4,4,3,2,2,3,3,2,Male,Asian:U.S.,Y,ENGR
3166,3,3,3,3,3,4,2,2,2,3,2,3,3,4,3,3,3,4,4,3,2,3,Female,White:U.S.,Y,BSOS
3167,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,Female,White:U.S.,Y,EXST
3168,3,2,2,2,2,3,1,1,3,3,2,3,2,4,2,1,1,3,3,1,3,3,Male,White:U.S.,Y,CMNS
3169,4,4,3,4,2,4,2,3,4,4,0,4,0,4,4,1,1,4,4,2,4,4,Female,White:U.S.,Y,UGST
3170,3,2,3,3,3,4,4,0,4,4,4,4,1,4,4,2,1,4,3,3,3,4,Male,White:U.S.,Y,CMNS
3171,4,3,3,3,3,3,3,2,3,3,3,3,2,4,3,3,2,3,3,3,3,3,Female,White:U.S.,Y,UGST
3172,3,2,2,1,4,3,3,2,3,4,1,2,4,4,1,4,2,4,3,1,0,2,Male,Asian:U.S.,Y,CMNS
3173,1,4,4,2,3,4,1,1,4,4,3,4,0,4,4,4,3,4,4,4,4,4,Male,White:U.S.,Y,CMNS
3174,4,3,2,1,1,3,4,0,0,2,4,3,0,4,4,3,0,4,1,1,1,3,Female,White:U.S.,Y,CMNS
3175,4,3,3,3,3,2,2,1,1,1,4,3,3,3,3,1,1,3,3,3,3,3,Male,Asian:U.S.,Y,CMNS
3176,3,3,3,3,2,3,3,1,4,1,4,2,3,4,1,2,3,1,1,2,3,4,Female,Black or African American:U.S.,Y,UGST
3177,4,3,2,2,2,3,4,4,3,1,1,4,1,3,2,2,2,2,3,2,4,3,Male,White:U.S.,Y,EXST
3178,1,3,2,1,3,3,3,3,3,1,4,3,4,4,3,2,1,3,2,3,3,3,Female,Two or More:U.S.,Y,BSOS
3179,3,3,3,3,3,3,3,2,2,3,2,3,4,4,3,3,3,4,4,4,2,4,Female,Black or African American:U.S.,Y,BSOS
3180,3,3,3,3,3,4,1,3,3,1,2,1,3,4,4,1,3,3,3,1,1,4,Female,Asian:U.S.,Y,BMGT
3181,4,4,4,4,4,3,1,2,3,3,4,4,3,2,3,3,3,3,3,3,3,3,Male,White:U.S.,Y,CMNS
3182,4,4,4,3,3,4,3,3,4,4,3,3,4,4,4,1,2,4,4,4,4,4,Male,Black or African American:U.S.,Y,CMNS
3183,4,3,3,3,4,4,4,4,4,3,2,3,2,4,4,3,3,4,3,2,4,4,Male,White:U.S.,Y,CMNS
3184,3,2,2,3,2,2,4,2,4,4,3,1,0,3,2,2,2,3,3,1,1,2,Female,White:U.S.,Y,BMGT
3185,3,2,2,2,2,3,1,1,4,3,2,2,0,4,2,3,1,4,4,2,3,4,Female,Asian:U.S.,Y,ARCH
3186,4,4,4,4,4,4,4,4,4,1,2,3,2,4,4,4,1,1,1,3,3,3,Female,Black or African American:U.S.,Y,BSOS
3187,4,2,1,2,2,2,4,3,3,4,4,3,4,4,3,1,0,4,3,2,2,3,Male,Hispanic:U.S.,Y,ENGR
3188,3,2,3,2,3,3,3,2,3,2,2,3,3,3,2,2,1,3,3,2,2,3,Male,Two or More:U.S.,Y,ENGR
3189,3,2,2,1,2,3,3,1,2,1,3,2,3,3,2,1,1,3,3,3,2,3,Female,Black or African American:U.S.,Y,CMNS
3190,3,2,2,3,2,3,4,0,2,3,2,4,3,4,3,3,1,3,0,2,3,3,Male,White:U.S.,Y,AGNR
3191,4,4,4,4,4,4,4,1,1,4,4,4,0,4,4,4,1,4,4,4,4,4,Male,White:U.S.,Y,EXST
3192,1,4,1,1,1,4,4,4,3,3,4,2,4,4,3,1,1,3,2,1,0,2,Female,White:U.S.,Y,EXST
3193,2,2,3,1,1,1,1,2,2,2,2,3,2,4,2,2,2,2,2,2,2,3,Male,Asian:U.S.,Y,BMGT
3194,3,4,3,1,2,4,4,2,2,2,4,3,2,4,4,3,1,3,3,2,3,3,Male,Asian:U.S.,Y,CMNS
3195,3,3,4,3,2,4,2,3,3,3,3,3,1,4,3,2,4,4,4,3,4,4,Female,White:U.S.,Y,SPHL
3196,4,2,3,4,4,4,4,4,4,4,4,3,4,1,3,4,3,4,4,4,4,4,Male,Hispanic:U.S.,Y,AGNR
3197,3,4,3,3,2,2,1,2,0,1,4,3,0,4,4,2,1,4,4,2,1,3,Female,Asian:U.S.,Y,CMNS
3198,4,4,4,3,4,3,3,2,4,2,2,2,3,4,3,1,3,4,3,3,2,3,Male,Asian:U.S.,Y,CMNS
3199,3,2,3,3,3,3,2,2,3,3,2,3,4,4,2,2,1,1,1,3,3,3,Female,Asian:U.S.,Y,CMNS
3200,2,4,3,1,2,3,2,1,3,3,4,2,3,3,3,1,1,4,4,2,2,4,Female,Asian:U.S.,Y,ENGR
3201,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,2,3,3,3,3,3,Female,Hispanic:U.S.,Y,EDUC
3202,3,4,3,3,2,4,4,4,4,4,0,1,4,4,4,1,1,3,4,1,3,4,Female,Hispanic:U.S.,Y,EXST
3203,4,4,2,2,2,4,3,1,4,1,2,2,3,4,4,1,1,0,3,2,2,3,Female,Asian:U.S.,Y,UGST
3204,3,2,2,2,1,3,2,1,3,1,3,3,2,4,2,1,1,2,1,1,2,3,Female,Hispanic:U.S.,Y,CMNS
3205,4,4,4,4,4,4,0,0,2,3,2,3,3,4,3,3,4,4,4,2,3,4,Male,Asian:U.S.,Y,UGST
3206,4,2,2,3,3,4,4,4, , ,4,2,4,4,3,2,1,1,3,2,2,3,Male,Hispanic:U.S.,Y,UGST
3207,3,4,4,3,3,3,3,3,4,4,2,3,2,2,3,2,4,2,2,3,3,3,Male,Hispanic:U.S.,Y,UGST
3208,4,3,1,2,1,4,4,4,4,4,4,3,4,4,4,0,1,3,3,2,4,4,Male,Black or African American:U.S.,Y,EXST
3209,3,2,3,2,4,4,2,3,4,4,2,3,2,4,3,4,3,2,0,1,4,4,Male,White:U.S.,Y,CMNS
3210,3,4,4,2,2,3,1,1,1,3,3,4,1,4,3,1,1,3,1,1,2,3,Male,White:U.S.,Y,BMGT
3211,4,3,3,3,4,4,1,0,3,1,0,3,0,4,3,2,1,4,2,1,3,4,Male,White:U.S.,Y,CMNS
3212,3,4,1,2,0,4,4,4,4,2,4,1,4,4,4,3,1,4,4,4,3,4,Female,Black or African American:U.S.,Y,BSOS
3213,2,3,3,2,2,3,3,3,2,1,2,2,1,4,3,1,2,3,1,1,3,3,Male,White:U.S.,Y,CMNS
3214,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,Male,White:U.S.,Y,EXST
3215,3,3,3,4,2,4,1,3,4,4,1,4,3,4,4,4,3,4,4,4,4,4,Female,White:U.S.,N,EXST
3216,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,1,4,4,4,4,4,Male,White:U.S.,Y,ENGR
3217,1,4,3,3,2,3,0,0,3,3,0,3,4,4,3,2,1,2,0,1,1,2,Male,Black or African American:U.S.,Y,UGST
3218,3,3,3,3,2,2,1,1,2,2,0,3,3,4,3,2,1,2,2,1,1,2,Female,Asian:U.S.,Y,EXST
3219,2,2,2,2,2,3,1,1,3,3,1,2,4,3,3,3,2,3,3,2,3,3,Female,White:U.S.,Y,BMGT
3220,2,3,3,3,2,3,3,1,3,3,3,3,3,3,3,2,2,1,1,2,2,3,Female,White:U.S.,Y,EXST
3221,3,3,3,2,3,4,3,3,4,4,2,3,1,4,4,2,3,4,4,3,2,3,Male,Black or African American:U.S.,Y,BMGT
3222,2,1,1,1,1,3,4,3,3,2,1,1,3,4,3,0,0,3,3,2,3,3,Female,Black or African American:U.S.,Y,EXST
3223,1,3,1,0,3,2,3,3,1,0,0,3,3,2,3,2,1,4,4,4,1,4,Female,White:U.S.,Y,ARHU
3224,4,3,1,1,3,4,4,4,0,1,4,3,4,4,3,1,0,2,1,2,1,4,Female,Asian:U.S.,Y,CMNS
3225,3,3,3,2,2,4,2,2,3,3,3,3,3,3,3,3,1,3,2,2,3,3,Male,Black or African American:U.S.,Y,CMNS
3226,3,3,3,2,3,3,1,1,3,3,4,4,3,4,4,4,3,4,3,4,4,4,Female,White:U.S.,N,CMNS
3227,4,3,3,3,2,3,3,3,3,2,3,3,4,4,3,1,2,3,3,2,4,4,Female,Hispanic:U.S.,Y,CMNS
3228,3,2,2,2,2,3,2,2,4,4,3,2,3,4,0,2,1,1,2,2,2,3,Female,White:U.S.,Y,EXST
3229,4,3,3,3,3,4,4,2,2,3,3,2,1,4,3,1,2,3,3,3,3,4,Female,Asian:U.S.,Y,SPHL
3230,3,3,4,3,3,3,1,1,3,3,3,3,1,4,3,3,3,1,4,4,3,4,Male,White:U.S.,Y,UGST
3231,3,1,2,3,2,3,1,1,3,3,1,3,4,4,3,2,0,0,3,1,3,2,Female,Asian:U.S.,Y,UGST
3232,2,3,3,0,1,1,3,2,3,2,4,3,3,4,1,3,2,4,4,2,2,3,Male,Asian:U.S.,Y,UGST
3233,3,3,3,1,3,3,3,3,3,2,3,3,2,4,3,3,3,3,2,3,3,3,Female,White:U.S.,Y,ARCH
3234,3,4,1,3,2,1,3,1,3,3,4,2,3,3,3,3,0,3,1,3,3,3,Female,Asian:U.S.,Y,CMNS
3235,3,4,4,3,3,3,4,2,3,4,2,3,1,4,2,1,3,3,1,1,1,4,Male,Black or African American:U.S.,Y,CMNS
3236,4,3,3,3,3,3,3,3,4,3,2,3,3,4,3,3,4,1,1,3,3,4,Male,White:U.S.,Y,EXST
3237,3,3,3,3,2,4,1,4,4,4,4,2,2,4,3,4,3,2,1,3,3,4,Female,Asian:U.S.,Y,UGST
3238,1,3,4,1,1,2,3,3,3,2,3,2,0,4,4,3,3,2,4,3,4,3,Female,White:U.S.,Y,UGST
3239,3,3,2,2,2,4,4,4,2,3,1,2,2,4,4,1,1,3,3,1,4,4,Male,Asian:U.S.,Y,BMGT
3240,2,3,3,2,3,4,3,3,3,3,2,2,0,4,4,3,2,3,2,3,4,4,Male,White:U.S.,Y,CMNS
3241,1,0,2,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,1,4,4,Male,White:U.S.,Y,CMNS
3242,3,4,2,1,3,3,2,2,3,3,2,3,3,3,3,2,2,3,3,2,3,3,Male,Asian:U.S.,Y,UGST
3243,2,4,2,3,4,3,3,3,4,3,1,2,3,4,4,1,2,3,3,3,3,4,Male,White:U.S.,Y,UGST
3244,3,2,2,2,2,4,3,4,4,3,2,4,2,4,3,1,1,4,4,3,2,4,Female,White:U.S.,Y,EXST
3245,4,3,4,4,1,3,4,4,4,4,4,1,1,4,4,2,3,4,4,2,1,2,Female,Hispanic:U.S.,Y,UGST
3246,3,4,3,2,3,3,4,4,4,3,2,4,0,4,3,3,3,4,3,2,4,4,Male,White:U.S.,Y,BSOS
3247,3,4,4,4,4,4,2,2,3,3,2,4,4,4,3,3,3,4,4,4,4,4,Female,White:U.S.,Y,BSOS
3248,4,4,3,3,3,4,4,3,3,1,4,3,3,4,1,0,1,3,3,4,3,4,Female,White:U.S.,Y,CMNS
3249,2,3,1,1,1,3,3,3,3,1,1,1,4,4,1,1,1,1,2,3,3,3,Female,Two or More:U.S.,Y,EXST
3250,3,3,3,2,3,4,3,1,3,1,4,3,1,3,1,3,2,4,4,3,2,3,Male,White:U.S.,Y,EXST
3251,4,3,3,3,3,4,2,2,1,0,2,3,1,4,4,2,3,2,4,3,1,4,Female,Hispanic:U.S.,Y,UGST
3252,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,Female,Asian:U.S.,Y,CMNS
3253,3,3,3,2,2,3,3,0,3,3,4,3,1,4,3,3,2,4,4,4,3,3,Male,White:U.S.,Y,CMNS
3254,3,3,3,4,3,4,3,1,4,2,4,3,4,2,3,3,2,4,2,2,3,3,Male,White:U.S.,Y,CMNS
3255,3,4,3,3,3,3,3,2,4,4,3,3,1,4,3,3,4,3,3,3,4,4,Male,Unknown:U.S.,Y,ENGR
3256,4,3,3,3,4,4,4,4,3,2,4,4,1,4,3,2,3,3,3,4,4,4,Male,White:U.S.,N,BSOS
3257,3,4,3,3,2,4,4,4,4,4,2,3,1,4,4,0,4,3,3,3,4,4,Female,Two or More:U.S.,Y,UGST
3258,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,1,4,4,2,3,3,Female,White:U.S.,Y,SPHL
3259,4,3,3,3,2,4,1,1,4,3,3,3,2,4,3,2,3,1,3,3,4,4,Female,White:U.S.,Y,UGST
3260,4,3,3,2,3,3,2,2,4,4,2,2,4,4,1,2,1,4,4,4,4,4,Female,White:U.S.,Y,CMNS
3261,3,4,4,2,2,3,3,1,2,3,3,3,4,4,3,3,3,3,3,4,4,4,Female,White:U.S.,Y,BSOS
3262,3,2,2,2,3,3,4,3,1,2,3,3,4,4,2,3,2,2,0,2,3,3,Female,White:U.S.,Y,CMNS
3263,4,3,3,1,2,3,4,4,3,2,4,3,3,4,3,1,2,4,4,2,2,4,Female,Asian:U.S.,Y,EXST
3264,2,2,2,2,3,4,3,1,2,3,2,3,3,4,1,1,1,3,2,1,3,3,Female,Asian:U.S.,Y,EXST
3265,3,3,3,3,3,4,1,3,4,3,3,3,4,4,3,1,3,4,3,3,3,3,Male,Asian:U.S.,Y,CMNS
3266,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,4,Male,Black or African American:U.S.,Y,BSOS
3267,3,4,4,2,2,2,0,0,3,3,1,3,3,4,4,1,3,4,4,3,1,4,Female,Hispanic:U.S.,Y,EDUC
3268,2,4,4,3,2,3,0,3,1,1,4,4,4,4,3,1,2,4,4,3,4,4,Female,Asian:U.S.,Y,CMNS
3269,3,3,2,3,2,3,3,3,3,2,3,2,3,4,4,3,1,3,3,3,2,3,Male,Asian:U.S.,Y,CMNS
3270,3,4,4,2,2,3,4,4,4,4,4,2,4,4,4,3,3,4,4,4,2,4,Male,Asian:U.S.,Y,UGST
3271,3,2,1,2,2,3,4,4,2,2,4,0,2,4,1,1,3,2,3,2,3,3,Female,Hispanic:U.S.,Y,UGST
3272,3,4,4,3,2,3,4,4,4,3,3,2,1,4,3,2,4,4,4,4,4,3,Female,Black or African American:U.S.,Y,ENGR
3273,3,4,4,3,3,3,3,3,3,2,4,3,2,4,4,1,1,4,3,1,4,4,Female,Asian:U.S.,Y,EXST
3274,3,3,3,2,2,3,1,1,3,3,3,3,1,4,4,4,3,3,2,3,2,3,Female,White:U.S.,Y,CMNS
3275,4,4,4,3,2,4,3,1,3,4,2,3,3,4,4,4,4,3,4,4,4,4,Male,White:U.S.,Y,ENGR
3276,3,3,3,3,3,4,3,2,4,3,2,3,3,4,4,3,2,4,3,4,3,3,Male,White:U.S.,Y,UGST
3277,3,3,3,2,3,3,3,2,3,2,4,3,2,4,3,2,2,3,3,3,2,3,Female,Hispanic:U.S.,Y,CMNS
3278,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,1,3,4,3,3,4,4,Male,White:U.S.,Y,ENGR
3279,3,3,2,1,2,3,1,1,3,0,2,3,1,3,1,3,1,3,3,2,3,3,Male,Black or African American:U.S.,Y,CMNS
3280,4,2,1,3,2,4,4,4,1,1,1,1,4,4,1,1,1,1,4,1,1,4,Male,Black or African American:U.S.,Y,UGST
3281,3,1,1,1,2,2,0,0,4,3,2,2,0,4,3,1,2,4,4,3,2,3,Female,Asian:U.S.,Y,CMNS
3282,3,2,3,2,1,3,3,3,2,3,3,3,3,3,3,2,1,3,2,2,2,3,Female,Black or African American:U.S.,Y,BSOS
3283,2,3,3,2,2,4,3,2,2,3,3,4,2,4,4,2,1,4,4,4,3,4,Female,Black or African American:U.S.,Y,BMGT
3284,3,3,3,1,3,3,3,3,3,3,3,2,1,4,2,1,2,3,4,3,3,3,Female,Asian:U.S.,Y,BMGT
3285,2,3,1,2,2,4,3,3,3,3,2,2,4,4,3,0,3,4,3,2,2,3,Female,White:U.S.,Y,EXST
3286,3,3,3,1,1,3,2,3,4,3,3,3,2,4,3,2,2,1,1,2,2,3,Female,White:U.S.,Y,EXST
3287,3,3,1,1,3,3,3,1,3,3,1,3,3,4,3,1,1,1,1,3,1,3,Female,White:U.S.,Y,EXST
3288, ,3,3,1,1,4,3,3,4,2,1,2,2,4,3,3,0,4,4,3,2,3,Female,Asian:U.S.,Y,EXST
3289,3,3,3,2,3,3,3,3,3,3,4,3,2,3,3,3,3,3,2,3,3,3,Female,White:U.S.,Y,UGST
3290,3,2,2,4,3,1,3,0,2,4,3,2,4,4,3,2,0,4,4,3,3,3,Male,Hispanic:U.S.,Y,EXST
3291,3,3,3,2,3,4,3,1,3,2,3,4,0,4,4,4,2,4,4,4,3,4,Male,White:U.S.,Y,ENGR
3292,2,4,1,1,1,3,3,3,2,3,1,2,4,4,2,2,1,3,3,0,1,4,Female,Hispanic:U.S.,Y,UGST
3293,3,3,1,1,1,1,1,1,3,3,3,3,3,4,3,1,1,1,3,2,3,3,Female,Black or African American:U.S.,Y,UGST
3294,3,3,3,3,1,3,0,0,4,1,2,4,4,4,3,2,2,3,4,3,3,3,Female,White:U.S.,Y,UGST
3295,3,1,3,1,0,3,3,2,3,3,1,4,2,4,4,1,1,1,3,4,3,3,Male,White:U.S.,Y,UGST
3296,4,3,3,3,3,2,1,1,3,3,3,3,1,3,3,2,3,1,3,3,3,3,Male,White:U.S.,Y,UGST
3297,3,3,3,3,3,3,2,3,4,4,2,4,1, ,3,2,2,0,3,2,3,3,Female,White:U.S.,Y,EXST
3298,3,3,3,3,4,2,1,1,2,2,4,3,4,4,3,0,2,3,3,3,3,2,Male,Unknown:U.S.,Y,CMNS
3299,4,3,2,3,3,3,4,2,1,2,4,3,2,4,3,1,1,3,3,3,3,3,Female,White:U.S.,Y,EXST
3300,3,3,3,2,3,4,4,3,3,2,3,3,0,4,4,0,2,0,2,3,3,4,Female,White:U.S.,Y,EXST
3301,4,4,2,3,3,4,4,4,4,2,4,2,1,4,4,1,2,4,4,2,3,4,Female,White:U.S.,Y,CMNS
3302,4,3,2,2,1,4,3,2,1,2,4,4,4,4,4,1,2,3,4,4,4,4,Male,Asian:U.S.,Y,EXST
3303,4,4,4,3,4,4,4,1,3,0,4,4,0,4,1,1,3,4,0,3,4,4,Male,White:U.S.,Y,CMNS
3304,3,3,3,2,2,3,2,2,3,3,1,3,4,4,3,1,1,0,2,3,3,4,Female,White:U.S.,Y,UGST
3305,4,3,1,2,3,4,4,1,3,1,0,3,1,4,3,1,0,2,4,3,3,4,Male,Black or African American:U.S.,Y,BMGT
3306,3,4,3,1,2,3,3,1,2,1,3,4,3,4,3,0,3,3,1,3,3,4,Male,Hispanic:U.S.,Y,EXST
3307,2,4,4,2,2,3,0,0,1,3,0,4,0,2,4,4,3,4,4,3,2,3,Male,White:U.S.,Y,BMGT
3308,2,4,4,3,2,2,4,2,4,3,1,3,1,4,4,2,3,1,3,3,2,3,Male,White:U.S.,Y,BMGT
3309,3,3,4,3,2,3,1,1,3,1,3,3,1,3,4,2,3,4,4,3,3,3,Male,Asian:U.S.,Y,CMNS
3310,3,2,3,1,1,3,2,3,3,3,2,3,2,3,3,4,3,1,4,4,2,3,Male,White:U.S.,Y,EXST
3311,3,3,2,2,2,3,3,3,1,1,4,3,3,4,4,4,2,4,3,3,1,3,Male,White:U.S.,Y,ENGR
3312,3,3,3,3,3,4,3,3,4,3,2,3,3,4,4,3,3,3,3,2,4,3,Female,Hispanic:U.S.,Y,UGST
3313,3,3,1,1,1,4,3,2,3,3,3,2,1,4,3,3,3,4,3,3,3,3,Female,Unknown:U.S.,Y,CMNS
3314,3,4,4,4,3,4,4,4,4,3,2,3,3,4,4,3,2,4,4,4,3,4,Male,White:U.S.,Y,CMNS
3315,3,3,3,2,2,3,3,2,4,4,4,4,3,4,3,4,3,3,3,4,3,3,Male,White:U.S.,Y,EXST
3316,3,3,3,3,3,3,3,1,3,3,1,2,4,4,1,1,2,4,4,3,2,4,Female,Black or African American:U.S.,Y,EXST
3317,3,3,3,3,3,3,3,4,4,3,4,4,2,4,2,3,1,4,3,3,2,3,Male,White:U.S.,Y,CMNS
3318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4,4,3,1,3,Male,White:U.S.,Y,EXST
3319,3,3,3,1,1,3,3,3,1,3,4,2,2,4,4,2,3,4,3,4,3,4,Female,Black or African American:U.S.,Y,SPHL
3320,4,4,2,0,2,3,0,2,2,3,2,2,2,4,3,1,2,4,4,3,3,3,Female,White:U.S.,Y,CMNS
3321,2,3,3,3,1,2,3,0,2,2,2,3,1,3,3,2,1,3,3,3,2,3,Male,White:U.S.,Y,CMNS
3322,2,2,2,3,1,3,3,0,3,4,2,2,3,4,2,2,3,1,1,2,4,4,Female,Black or African American:U.S.,Y,UGST
3323,2,3,3,2,2,3,3,4,4,3,2,3,1,4,3,1,0,3,3,3,2,4,Male,Two or More:U.S.,Y,EXST
3324,4,4,3,3,2,4,4,4,1,4,0,4,0,4,4,3,1,4,4,4,4,4,Male,White:U.S.,N,EXST
3325,3,4,4,3,3,3,1,1,4,3,3,4,0,4,3,3,3,4,4,3,4,3,Male,White:U.S.,N,CMNS
3326,3,4,4,1,1,1,3,1,1,1,3,3,2,4,3,1,3,3,3,3,0,3,Male,White:U.S.,N,EXST
3327,1,3,3,3,3,3,3,2,1,3,3,3,4,4,3,1,3,4,4,3,3,3,Female,Black or African American:U.S.,N,SPHL
3328,3,4,4,3,2,3,1,3,3,2,3,4,1,4,4,3,3,4,4,4,3,3,Male,White:U.S.,N,ENGR
3329,3,3,3,2,4,4,4,1,3,4,3,2,1,4,1,0,2,0,0,4,3,4,Female,White:U.S.,Y,EXST
3330,3,3,3,3,2,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,Female,White:U.S.,N,SPHL
3331,3,3,3,2,4,4,3, ,4,3,1,3,1,4,2,1,3,3,2,2,4,4,Female,Two or More:U.S.,Y,BMGT
3332,4,2,2,2,3,4,3,0,3,3,4,4,3,4,3,3,2,1,1,3,4,4,Female,White:U.S.,Y,EXST
3333,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,Female,Asian:U.S.,Y,CMNS
3334,4,4,1,1,1,3,4,2,1,3,4,1,2,4,3,4,4,4,3,2,1,3,Male,Black or African American:U.S.,Y,UGST
3335,4,3,3,2,3,4,4,4,4,3,1,3,2,3,4,4,3,4,4,4,4,4,Male,White:U.S.,Y,BMGT
3336,3,3,3,3,2,3,2,2,3,3,3,3,1,3,3,1,2,3,3,3,3,3,Female,White:U.S.,N,UGST
3337,4,4,4,4,3,4,4,4,4,4,2,2,1,4,3,4,4,2,4,4,4,4,Female,Black or African American:U.S.,Y,EXST
3338,4,4,4,2,2,3,4,3,4,3,4,3,4,4,4,3,2,3,3,3,3,4,Female,Asian:U.S.,Y,EXST
3339,3,3,3,4,3,4,3,2,3,2,1,3,2,3,3,1,1,4,3,2,3,3,Male,White:U.S.,Y,EDUC
3340,3,2,3,3,3,3,2,2,3,3,4,3,1,3,3,3,1,3,3,3,3,3,Male,White:U.S.,Y,ENGR
3341,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,1,4,2,3,3,3,3,Male,White:U.S.,Y,EXST
3342,2,3,1,1,1,3,1,1,2,2,3,4,1,4,1,4,1,4,4,3,3,4,Male,White:U.S.,N,ENGR
3343,4,3,3,3,2,3,3,1,4,3,3,3,4,4,3,3,3,4,3,3,3,4,Female,Two or More:U.S.,N,ARHU
3344,3,2,2,3,2,4,3,1,1,3,2,3,1,4,3,3,1,3,4,2,3,3,Male,Asian:U.S.,Y,CMNS
3345,3,3,3,2,2,2,3,0,4,2,2,2,2,4,3,1,2,3,1,2,2,3,Female,Black or African American:U.S.,Y,SPHL
3346,3,3,3,4,2,4,3,0,3,3,1,4,3,4,3,3,2,3,0,4,3,3,Male,Asian:U.S.,Y,CMNS
3347,3,1,2,0,2,3,1,2,2,3,1,0,3,2,2,4,3,3,1,1,0,0,Male,White:U.S.,Y,CMNS
3348,2,3,3,2,3,3,3,3,4,2,0,2,2,3,2,2,2,1,1,4,3,3,Female,White:U.S.,N,EXST
3349,2,2,2,3,2,3,4,3,4,3,3,2,2,4,3,2,2,4,4,3,3,4,Female,Asian:U.S.,Y,EDUC
